# time (s)	h_+ (strain)	h_x (strain)
-0.545532227	-3.900429105191039619e-20	4.707506673470868698e-20
-0.545471191	-3.988868891531707389e-20	4.628457021714559523e-20
-0.545410156	-4.076843372609380624e-20	4.549729177910002528e-20
-0.545349121	-4.162158671324356807e-20	4.467332007183133243e-20
-0.545288086	-4.246945323264434259e-20	4.385318803821457630e-20
-0.545227051	-4.329009814397557496e-20	4.299698098400289797e-20
-0.545166016	-4.410484737335662060e-20	4.214525935267767887e-20
-0.545104980	-4.489176987185056787e-20	4.125810462937039390e-20
-0.545043945	-4.567221259314504536e-20	4.037610428469956718e-20
-0.544982910	-4.642424902207164096e-20	3.945933549038377366e-20
-0.544921875	-4.716924757855114304e-20	3.854841225337866537e-20
-0.544860840	-4.788528670455703906e-20	3.760340692221985968e-20
-0.544799805	-4.859375670559157990e-20	3.666495953279083569e-20
-0.544738770	-4.927274138444925183e-20	3.569313708439343105e-20
-0.544677734	-4.994365333154404542e-20	3.472860511865981772e-20
-0.544616699	-5.058458209401874551e-20	3.373142474415003673e-20
-0.544555664	-5.121696292591268275e-20	3.274228646984227535e-20
-0.544494629	-5.181889148124760159e-20	3.172124495746174781e-20
-0.544433594	-5.241182603539309734e-20	3.070901513072041985e-20
-0.544372559	-5.297386869034879273e-20	2.966564463438975091e-20
-0.544311523	-5.352650107870893562e-20	2.863187224090223063e-20
-0.544250488	-5.404783206967313287e-20	2.756773799495779418e-20
-0.544189453	-5.455936696671676619e-20	2.651400393900430411e-20
-0.544128418	-5.503922170297384479e-20	2.543070192244314746e-20
-0.544067383	-5.550892554387146146e-20	2.435861666723464332e-20
-0.544006348	-5.594660176017876320e-20	2.325777122085103105e-20
-0.543945312	-5.637380384718991007e-20	2.216897238353330174e-20
-0.543884277	-5.676866266379470859e-20	2.105223378370024440e-20
-0.543823242	-5.715275617940817030e-20	1.994838368856935563e-20
-0.543762207	-5.750422306774736757e-20	1.881742568096324807e-20
-0.543701172	-5.784466599273467416e-20	1.770020887467206640e-20
-0.543640137	-5.815223164544345181e-20	1.655672617179151935e-20
-0.543579102	-5.844854758053489782e-20	1.542784690419188326e-20
-0.543518066	-5.871176868452347096e-20	1.427355265023718821e-20
-0.543457031	-5.896354757423223214e-20	1.313473232426929295e-20
-0.543395996	-5.918204748512561951e-20	1.197135553138280316e-20
-0.543334961	-5.938894624287884143e-20	1.082433012633825657e-20
-0.543273926	-5.956241556022982393e-20	9.653613085635616528e-21
-0.543212891	-5.972415859340881842e-20	8.500130557280353250e-21
-0.543151855	-5.985235563563285321e-20	7.323826228849695979e-21
-0.543090820	-5.996873526986338548e-20	6.165643890128293788e-21
-0.543029785	-6.005148644772920472e-20	4.985513275833095507e-21
-0.542968750	-6.012236324980701807e-20	3.824395162584971386e-21
-0.542907715	-6.015956333841496306e-20	2.642204665389357917e-21
-0.542846680	-6.018486633708951270e-20	1.479918890506122821e-21
-0.542785645	-6.017647864551911934e-20	2.974376644042668211e-22
-0.542724609	-6.015620544972416074e-20	-8.642462355113152817e-22
-0.542663574	-6.010226188790369905e-20	-2.045248940828044057e-21
-0.542602539	-6.003647870251806344e-20	-3.204562662047387815e-21
-0.542541504	-5.993707974552949641e-20	-4.382320158265260090e-21
-0.542480469	-5.982592128409370491e-20	-5.537499286212987798e-21
-0.542419434	-5.968123583349116769e-20	-6.710250100845039895e-21
-0.542358398	-5.952490512817645338e-20	-7.859536761760077768e-21
-0.542297363	-5.933517027071883408e-20	-9.025527286083619065e-21
-0.542236328	-5.913393837977496489e-20	-1.016717279031713494e-20
-0.542175293	-5.889945904366173366e-20	-1.132465991689518296e-20
-0.542114258	-5.865366465666207670e-20	-1.245692738973742421e-20
-0.542053223	-5.837481316577897877e-20	-1.360418113560075470e-20
-0.541992188	-5.808486210705573182e-20	-1.472534813168025138e-20
-0.541931152	-5.776207763389363494e-20	-1.586065424305497021e-20
-0.541870117	-5.742844226501948156e-20	-1.696901534050513171e-20
-0.541809082	-5.706223018286205580e-20	-1.809067787535827199e-20
-0.541748047	-5.668544870481410192e-20	-1.918454724571800216e-20
-0.541687012	-5.627637984018306821e-20	-2.029089113006208801e-20
-0.541625977	-5.585705549632342082e-20	-2.136860508011451767e-20
-0.541564941	-5.540576528264528417e-20	-2.245797863440433490e-20
-0.541503906	-5.494456546341458783e-20	-2.351789811602497619e-20
-0.541442871	-5.445175299721588753e-20	-2.458867554757796556e-20
-0.541381836	-5.394940824808338552e-20	-2.562918863193643392e-20
-0.541320801	-5.341583524891340785e-20	-2.667977248990488730e-20
-0.541259766	-5.287313818270266162e-20	-2.769929680216230344e-20
-0.541198730	-5.229962785834273972e-20	-2.872812039108066055e-20
-0.541137695	-5.171743197368729413e-20	-2.972510550192976704e-20
-0.541076660	-5.110486779226936316e-20	-3.073063525029047602e-20
-0.541015625	-5.048408619989533655e-20	-3.170356502072763566e-20
-0.540954590	-4.983341057066887088e-20	-3.268430280111461837e-20
-0.540893555	-4.917501462910231173e-20	-3.363169767683480866e-20
-0.540832520	-4.848722749384272899e-20	-3.458618307376499990e-20
-0.540771484	-4.779224535687003795e-20	-3.550660232583781554e-20
-0.540710449	-4.706840269376264500e-20	-3.643341484818230478e-20
-0.540649414	-4.633791777151191344e-20	-3.732545875636103719e-20
-0.540588379	-4.557913001388579495e-20	-3.822321999082976274e-20
-0.540527344	-4.481427934984020616e-20	-3.908553196625502727e-20
-0.540466309	-4.402170972211534056e-20	-3.995290766871156111e-20
-0.540405273	-4.322368228833281960e-20	-4.078417631297285809e-20
-0.540344238	-4.239854506129801230e-20	-4.161987843421352015e-20
-0.540283203	-4.156857997455210215e-20	-4.241883953124456090e-20
-0.540222168	-4.071213864291888026e-20	-4.322162817435485776e-20
-0.540161133	-3.985152330422921825e-20	-4.398706661249624765e-20
-0.540100098	-3.896508868875825580e-20	-4.475575191873428750e-20
-0.540039062	-3.807515684899941716e-20	-4.548650353964749393e-20
-0.539978027	-3.716008512631008448e-20	-4.621994749986429947e-20
-0.539916992	-3.624221488081593878e-20	-4.691490087168368255e-20
-0.539855957	-3.529990554367074990e-20	-4.761201906047625374e-20
-0.539794922	-3.435551725892284204e-20	-4.827011717247770037e-20
-0.539733887	-3.338741100988287502e-20	-4.892988040265036414e-20
-0.539672852	-3.241796518498157614e-20	-4.955012227864243449e-20
-0.539611816	-3.142554176673233357e-20	-5.017155817295974693e-20
-0.539550781	-3.043253683332796402e-20	-5.075300040105437923e-20
-0.539489746	-2.941731279877509670e-20	-5.133519487937316179e-20
-0.539428711	-2.840228286222326017e-20	-5.187695305568668835e-20
-0.539367676	-2.736580928769399106e-20	-5.241905173471634432e-20
-0.539306641	-2.633032181314211372e-20	-5.292030181872750514e-20
-0.539245605	-2.527418195817235508e-20	-5.342151132250661318e-20
-0.539184570	-2.421983540480071724e-20	-5.388149090209572552e-20
-0.539123535	-2.314564232179084217e-20	-5.434108008093040479e-20
-0.539062500	-2.207406372894947115e-20	-5.475908954488623559e-20
-0.539001465	-2.098345782645850374e-20	-5.517639060108964919e-20
-0.538940430	-1.989630035500449570e-20	-5.555179421736969582e-20
-0.538879395	-1.879094691829613436e-20	-5.592620373571739811e-20
-0.538818359	-1.768988735107226404e-20	-5.625843063385440720e-20
-0.538757324	-1.657147402340580933e-20	-5.658941051530402160e-20
-0.538696289	-1.545821022852200267e-20	-5.687795557110697616e-20
-0.538635254	-1.432844445727746241e-20	-5.716503386832381118e-20
-0.538574219	-1.320469281787113655e-20	-5.740945848978249723e-20
-0.538513184	-1.206529926900420503e-20	-5.765223014296378362e-20
-0.538452148	-1.093279208347847350e-20	-5.785216295576241683e-20
-0.538391113	-9.785510028479944747e-21	-5.805029042765005383e-20
-0.538330078	-8.645992885107270817e-21	-5.820542785941429392e-20
-0.538269043	-7.492573564217447948e-21	-5.835864166850419053e-20
-0.538208008	-6.347802693959075777e-21	-5.846874843073173108e-20
-0.538146973	-5.190006659576427588e-21	-5.857684758169507448e-20
-0.538085938	-4.041746271141523917e-21	-5.864175704843578026e-20
-0.538024902	-2.881340715600888271e-21	-5.870460935898847985e-20
-0.537963867	-1.731360316839316799e-21	-5.872422384181450872e-20
-0.537902832	-5.701163883852480833e-22	-5.874176616556651392e-20
-0.537841797	5.798119020911957506e-22	-5.871605708414787547e-20
-0.537780762	1.740121790940882783e-21	-5.868829542883613534e-20
-0.537719727	2.888225937648225365e-21	-5.861730337689768876e-20
-0.537658691	4.045830805415127584e-21	-5.854431291798267574e-20
-0.537597656	5.190341551640761621e-21	-5.842814762429360022e-20
-0.537536621	6.343474542614450535e-21	-5.831007261343367844e-20
-0.537475586	7.482628103320431820e-21	-5.814891279800118516e-20
-0.537414551	8.629529177836009670e-21	-5.798596636689106040e-20
-0.537353516	9.761569926196338364e-21	-5.778005949228355980e-20
-0.537292480	1.090048854222102772e-20	-5.757252335161310876e-20
-0.537231445	1.202367168529839551e-20	-5.732218526981221074e-20
-0.537170410	1.315286946733347125e-20	-5.707040930408790695e-20
-0.537109375	1.426546370717053029e-20	-5.677602379925587237e-20
-0.537048340	1.538321709835315402e-20	-5.648042555770840914e-20
-0.536987305	1.648350727418029553e-20	-5.614244378557697826e-20
-0.536926270	1.758811016773663209e-20	-5.580350787003649055e-20
-0.536865234	1.867439987541900599e-20	-5.542244769439895606e-20
-0.536804199	1.976416622112237127e-20	-5.504072504490424102e-20
-0.536743164	2.083478040587383668e-20	-5.461717027248097654e-20
-0.536682129	2.190804678785391541e-20	-5.419327735151861318e-20
-0.536621094	2.296133430613302441e-20	-5.372787686603795358e-20
-0.536560059	2.401646248801395534e-20	-5.326249474266470475e-20
-0.536499023	2.505079863472764018e-20	-5.275596153931588568e-20
-0.536437988	2.608617806801398339e-20	-5.224983487452182592e-20
-0.536376953	2.709996706531816740e-20	-5.170294499641391152e-20
-0.536315918	2.811401735745461600e-20	-5.115688093097483713e-20
-0.536254883	2.910569480117742341e-20	-5.057047230891976631e-20
-0.536193848	3.009686813939534163e-20	-4.998533925537022850e-20
-0.536132812	3.106490339917470082e-20	-4.936031045265634872e-20
-0.536071777	3.203168692631862038e-20	-4.873703679349353925e-20
-0.536010742	3.297458549631186518e-20	-4.807434565759741692e-20
-0.535949707	3.391550363514090061e-20	-4.741391835094860975e-20
-0.535888672	3.483180943100762777e-20	-4.671458057399104975e-20
-0.535827637	3.574542615322482102e-20	-4.601804366941588759e-20
-0.535766602	3.663372375240130023e-20	-4.528313125966078340e-20
-0.535705566	3.751864478915676477e-20	-4.455158432579618540e-20
-0.535644531	3.837756161060374502e-20	-4.378222399213122609e-20
-0.535583496	3.923243660070521294e-20	-4.301682045874105956e-20
-0.535522461	4.006064502090315653e-20	-4.221419191090674757e-20
-0.535461426	4.088416959383105254e-20	-4.141613732774563209e-20
-0.535400391	4.168038899582705907e-20	-4.058147149439434946e-20
-0.535339355	4.247130678594007581e-20	-3.975202170928657215e-20
-0.535278320	4.323430553805631165e-20	-3.888659887680596382e-20
-0.535217285	4.399141012704512285e-20	-3.802705813583484033e-20
-0.535156250	4.472000748831972974e-20	-3.713220601064204799e-20
-0.535095215	4.544214427297789471e-20	-3.624392498320434485e-20
-0.535034180	4.613521222240979632e-20	-3.532101668016953056e-20
-0.534973145	4.682128020450497507e-20	-3.440539041169926530e-20
-0.534912109	4.747774519106665985e-20	-3.345584237202871301e-20
-0.534851074	4.812669868684068928e-20	-3.251430816761676421e-20
-0.534790039	4.874554329766661989e-20	-3.153957800902971547e-20
-0.534729004	4.935639356410772500e-20	-3.057361325099098117e-20
-0.534667969	4.993665810816574956e-20	-2.957519755347983172e-20
-0.534606934	5.050847488351469482e-20	-2.858631745619652683e-20
-0.534545898	5.104925888835729073e-20	-2.756574948668268883e-20
-0.534484863	5.158117184441136863e-20	-2.655550479197057445e-20
-0.534423828	5.208163546353222393e-20	-2.551435217127364218e-20
-0.534362793	5.257283556743100560e-20	-2.448432678780061600e-20
-0.534301758	5.303220089602253656e-20	-2.342418910352400918e-20
-0.534240723	5.348194167960043233e-20	-2.237599769384214650e-20
-0.534179688	5.389949397667227407e-20	-2.129850406233387380e-20
-0.534118652	5.430709271075532299e-20	-2.023378958106689695e-20
-0.534057617	5.468218152554330437e-20	-1.914059616285141982e-20
-0.533996582	5.504702029811021548e-20	-1.806102734989688278e-20
-0.533935547	5.537906049916369418e-20	-1.695381482151401246e-20
-0.533874512	5.570058719490601534e-20	-1.586108365379818808e-20
-0.533813477	5.598905989992976801e-20	-1.474155464042894445e-20
-0.533752441	5.626678907997961037e-20	-1.363737374631196876e-20
-0.533691406	5.651124248514279356e-20	-1.250725021891755054e-20
-0.533630371	5.674475616553901137e-20	-1.139335025895557860e-20
-0.533569336	5.694480627272579651e-20	-1.025437089977031030e-20
-0.533508301	5.713375460023862132e-20	-9.132497917899661318e-21
-0.533447266	5.728908584105866893e-20	-7.986415458295712271e-21
-0.533386230	5.743318766520314475e-20	-6.858328207494667857e-21
-0.533325195	5.754355342080483908e-20	-5.706906742307169292e-21
-0.533264160	5.764259676107356951e-20	-4.574373988666306451e-21
-0.533203125	5.770781977674520485e-20	-3.419386271136162341e-21
-0.533142090	5.776166218441303481e-20	-2.284184080511665464e-21
-0.533081055	5.778163487827492350e-20	-1.127408801737958383e-21
-0.533020020	5.779020369193045759e-20	8.682186914335349730e-24
-0.532958984	5.776488835709596850e-20	1.165463129806813533e-21
-0.532897949	5.772818085129571360e-20	2.300660440188341882e-21
-0.532836914	5.765760975119500618e-20	3.455664682734383682e-21
-0.532775879	5.757569317828112440e-20	4.588186742011783613e-21
-0.532714844	5.745996853477872669e-20	5.739634194165469722e-21
-0.532653809	5.733298005934039774e-20	6.867703074596579533e-21
-0.532592773	5.717227393350226776e-20	8.013818661131005242e-21
-0.532531738	5.700042045962007385e-20	9.135662818150947268e-21
-0.532470703	5.679497452546509976e-20	1.027467921358932348e-20
-0.532409668	5.657853241684937868e-20	1.138853621648629899e-20
-0.532348633	5.632865762799819344e-20	1.251869657037490875e-20
-0.532287598	5.606797232127553450e-20	1.362281582109209762e-20
-0.532226562	5.577404847111266571e-20	1.474237646928596528e-20
-0.532165527	5.546953398298437306e-20	1.583502190534352081e-20
-0.532104492	5.513200915875580766e-20	1.694225506345324534e-20
-0.532043457	5.478414748734992529e-20	1.802170784070148888e-20
-0.531982422	5.440353741906750011e-20	1.911490427530088262e-20
-0.531921387	5.401287784042771898e-20	2.017946542653562249e-20
-0.531860352	5.358976514530994565e-20	2.125693710001392249e-20
-0.531799316	5.315692340611170401e-20	2.230493016522659551e-20
-0.531738281	5.269195672970223802e-20	2.336501285039082444e-20
-0.531677246	5.221761413715624746e-20	2.439478647465904514e-20
-0.531616211	5.171150719226827087e-20	2.543584233496969917e-20
-0.531555176	5.119640960246465879e-20	2.644577282989375283e-20
-0.531494141	5.064994010743862647e-20	2.746619296121778505e-20
-0.531433105	5.009489681374668334e-20	2.845468682610469444e-20
-0.531372070	4.950890533136592444e-20	2.945289375621957480e-20
-0.531311035	4.891478785435929567e-20	3.041839015496601148e-20
-0.531250000	4.829017653317208831e-20	3.139284029687673058e-20
-0.531188965	4.765791731382053553e-20	3.233381348671045750e-20
-0.531127930	4.699564853374479937e-20	3.328299954189574330e-20
-0.531066895	4.632623953190026460e-20	3.419796125027883527e-20
-0.531005859	4.562733445600422292e-20	3.512041455829741620e-20
-0.530944824	4.492182565603987449e-20	3.600791630423023023e-20
-0.530883789	4.418736269065088239e-20	3.690220913484765893e-20
-0.530822754	4.344686051658582887e-20	3.776084449095796977e-20
-0.530761719	4.267797368200565249e-20	3.862559227530515525e-20
-0.530700684	4.190363932441821944e-20	3.945399906722322823e-20
-0.530639648	4.110151653859240850e-20	4.028786256452999336e-20
-0.530578613	4.029456419570000177e-20	4.108472500402495601e-20
-0.530517578	3.946044547350043887e-20	4.188641240039394299e-20
-0.530456543	3.862214050917358001e-20	4.265046314910454056e-20
-0.530395508	3.775731607971654501e-20	4.341873208519107364e-20
-0.530334473	3.688897310102273875e-20	4.414875424539598116e-20
-0.530273438	3.599478144616206695e-20	4.488241376969577369e-20
-0.530212402	3.509776230336969488e-20	4.557724279930843518e-20
-0.530151367	3.417558812004297458e-20	4.627515524400068036e-20
-0.530090332	3.325129983207820037e-20	4.693368079264623747e-20
-0.530029297	3.230257192149963300e-20	4.759476356906843104e-20
-0.529968262	3.135246452988918950e-20	4.821593123211492867e-20
-0.529907227	3.037865361709668820e-20	4.883915854294829326e-20
-0.529846191	2.940421797165366095e-20	4.942197153109390393e-20
-0.529785156	2.840683445835438693e-20	5.000637599651379125e-20
-0.529724121	2.740959993802094571e-20	5.054989671810186611e-20
-0.529663086	2.639019159206668359e-20	5.109457091342720048e-20
-0.529602051	2.537172376421561246e-20	5.159792246670511303e-20
-0.529541016	2.433187334956706685e-20	5.210202036900725462e-20
-0.529479980	2.329377157128013464e-20	5.256438794231712638e-20
-0.529418945	2.223509442177303936e-20	5.302712628355530752e-20
-0.529357910	2.117898938689631425e-20	5.344775846114427797e-20
