# time (s)	h_+ (strain)	h_x (strain)
-1.769897461	8.287946275897100267e-22	-3.221982001953981705e-21
-1.769836426	8.620122152450640566e-22	-3.180123105207775057e-21
-1.769775391	9.262332044818246969e-22	-3.195594927486564724e-21
-1.769714355	9.590483166930619403e-22	-3.152269442653038374e-21
-1.769653320	1.022826625459496997e-21	-3.166248255862790105e-21
-1.769592285	1.055194216661000516e-21	-3.121469328555893963e-21
-1.769531250	1.118485021510660670e-21	-3.133968995720585911e-21
-1.769470215	1.150360466241344707e-21	-3.087751138947791360e-21
-1.769409180	1.213119384686106720e-21	-3.098786883942713671e-21
-1.769348145	1.244458519144165900e-21	-3.051145964677300602e-21
-1.769287109	1.306641650862591280e-21	-3.060734358224831865e-21
-1.769226074	1.337400814060589262e-21	-3.011687582871450591e-21
-1.769165039	1.398964781845355534e-21	-3.019846527148759402e-21
-1.769104004	1.429100856082330747e-21	-2.969412425594225507e-21
-1.769042969	1.490002846185749432e-21	-2.976161137852769857e-21
-1.768981934	1.519473297243425339e-21	-2.924359546347046184e-21
-1.768920898	1.579671099221790826e-21	-2.929718541143192981e-21
-1.768859863	1.608434015916129280e-21	-2.876570583960686210e-21
-1.768798828	1.667886061906893374e-21	-2.880561654259782149e-21
-1.768737793	1.695900195165965503e-21	-2.826089724179046739e-21
-1.768676758	1.754565598575932500e-21	-2.828735921110978614e-21
-1.768615723	1.781790399681261929e-21	-2.772963658748308870e-21
-1.768554688	1.839628993334819135e-21	-2.774289270463821608e-21
-1.768493652	1.866024651801697595e-21	-2.717241542308858747e-21
-1.768432617	1.922997025274100634e-21	-2.717272071413662951e-21
-1.768371582	1.948524505806939604e-21	-2.658974946838729769e-21
-1.768310547	2.004592042094566243e-21	-2.657737086915716046e-21
-1.768249512	2.029213121036415135e-21	-2.598217814130926122e-21
-1.768188477	2.084338032660079503e-21	-2.595739424936591802e-21
-1.768127441	2.108015333466425603e-21	-2.535026405596178808e-21
-1.768066406	2.162160697495461453e-21	-2.531336487396114322e-21
-1.768005371	2.184857725640885626e-21	-2.469459250484233321e-21
-1.767944336	2.237987518295836128e-21	-2.464587917116346789e-21
-1.767883301	2.259668695148075160e-21	-2.401577091403558666e-21
-1.767822266	2.311747825231947840e-21	-2.395555542538435199e-21
-1.767761230	2.332378521326691646e-21	-2.331442828257725280e-21
-1.767700195	2.383372862894170995e-21	-2.324303320420907499e-21
-1.767639160	2.402919430188803989e-21	-2.259121460003936877e-21
-1.767578125	2.452795854509707043e-21	-2.250897276600974688e-21
-1.767517090	2.471225657516350877e-21	-2.184680024200353959e-21
-1.767456055	2.519952063914417952e-21	-2.175405444995065528e-21
-1.767395020	2.537233510451074380e-21	-2.108187535139354435e-21
-1.767333984	2.584778856103756713e-21	-2.097897804188916976e-21
-1.767272949	2.600881426503707428e-21	-2.029714919749846633e-21
-1.767211914	2.647215755553555231e-21	-2.018446212899176510e-21
-1.767150879	2.662110031183431087e-21	-1.949334951911844179e-21
-1.767089844	2.707204502689325479e-21	-1.937124343265516579e-21
-1.767028809	2.720862193400186457e-21	-1.867122184902112418e-21
-1.766967773	2.764689108137431032e-21	-1.854007612455824026e-21
-1.766906738	2.777083078667490306e-21	-1.783152882354471476e-21
-1.766845703	2.819615905026092022e-21	-1.769173112801571669e-21
-1.766784668	2.830720200306436356e-21	-1.697504947527121126e-21
-1.766723633	2.871933599123624937e-21	-1.682699540289223612e-21
-1.766662598	2.881723468424230343e-21	-1.610257850948731375e-21
-1.766601562	2.921593316593663100e-21	-1.594667121602921449e-21
-1.766540527	2.930045236737585402e-21	-1.521492556852521257e-21
-1.766479492	2.968548649794727687e-21	-1.505157539661427275e-21
-1.766418457	2.975640347076154275e-21	-1.431291447912759785e-21
-1.766357422	3.012755700491637802e-21	-1.414253857790671719e-21
-1.766296387	3.018466171501738489e-21	-1.339738248952496808e-21
-1.766235352	3.054173121036232041e-21	-1.322040442743532100e-21
-1.766174316	3.058482652252508735e-21	-1.246917949093780792e-21
-1.766113281	3.092762152879154411e-21	-1.228602886316217026e-21
-1.766052246	3.095652339112696270e-21	-1.152916723004993108e-21
-1.765991211	3.128486662901397258e-21	-1.134027926021611876e-21
-1.765930176	3.129940424593892246e-21	-1.057821850906794089e-21
-1.765869141	3.161313177284102497e-21	-1.038403364420136755e-21
-1.765808105	3.161314776359700318e-21	-9.617216374695489478e-22
-1.765747070	3.191210912772681936e-21	-9.418179877649297569e-22
-1.765686035	3.189745967447026091e-21	-8.647053298991668176e-22
-1.765625000	3.218151805548529368e-21	-8.443614835211827367e-22
-1.765563965	3.215207303879106724e-21	-7.668630351153332664e-22
-1.765502930	3.242110537639737250e-21	-7.461243570179178697e-22
-1.765441895	3.237674849614931274e-21	-6.682856359951251227e-22
-1.765380859	3.263064560641349441e-21	-6.471978475265623160e-22
-1.765319824	3.257127449152472120e-21	-5.690647069843695842e-22
-1.765258789	3.280994116867193757e-21	-5.476738434599205888e-22
-1.765197754	3.273546747416478538e-21	-4.692924291654788111e-22
-1.765136719	3.295882258108599120e-21	-4.476447970271589814e-22
-1.765075684	3.286917207061112576e-21	-3.690615045165504260e-22
-1.765014648	3.307714861573277429e-21	-3.472036383573747656e-22
-1.764953613	3.297226123119474985e-21	-2.684650698079508214e-22
-1.764892578	3.316480643225665512e-21	-2.464436892955135484e-22
-1.764831543	3.304463635272073879e-21	-1.675966101488817654e-22
-1.764770508	3.322171168596137728e-21	-1.454585764500327534e-22
-1.764709473	3.308622737010032275e-21	-6.654987210648384594e-23
-1.764648438	3.324780860900016425e-21	-4.434214442499395824e-23
-1.764587402	3.309699282554147905e-21	3.458122345994123363e-23
-1.764526367	3.324307006388268752e-21	5.681163143656453664e-23
-1.764465332	3.307691990986834470e-21	1.357026685521266210e-22
-1.764404297	3.320749757271691231e-21	1.579087324375581854e-22
-1.764343262	3.302602447643612048e-21	2.367204555424747558e-22
-1.764282227	3.314112131695114338e-21	2.588551838562115579e-22
-1.764221191	3.294435102923691880e-21	3.375406643913326357e-22
-1.764160156	3.304400011358954248e-21	3.595571422727745753e-22
-1.764099121	3.283197268476406375e-21	4.380695501102564851e-22
-1.764038086	3.291622136164405368e-21	4.599209828906264649e-22
-1.763977051	3.268899110561651390e-21	5.382136297830437877e-22
-1.763916016	3.275790096430212754e-21	5.598533864571654545e-22
-1.763854980	3.251553640978637330e-21	6.378797694934359579e-22
-1.763793945	3.256918322418341115e-21	6.592614261304654829e-22
-1.763732910	3.231176705139158701e-21	7.369752709919237082e-22
-1.763671875	3.235024071083700172e-21	7.580526537944729636e-22
-1.763610840	3.207786967683544080e-21	8.354079577733261882e-22
-1.763549805	3.210127410421916401e-21	8.561351861004446442e-22
-1.763488770	3.181405895321202601e-21	9.330862609135566566e-22
-1.763427734	3.182251200980057993e-21	9.534177898356400801e-22
-1.763366699	3.152057737230907366e-21	1.029919304166590315e-21
-1.763305664	3.151421074889520045e-21	1.049809966872239622e-21
-1.763244629	3.119769502698258622e-21	1.125816988460120700e-21
-1.763183594	3.117665412376930815e-21	1.145222038291218087e-21
-1.763122559	3.084570936280716320e-21	1.220690075812377833e-21
-1.763061523	3.081015315532715796e-21	1.239565227769267361e-21
-1.763000488	3.046494490496877564e-21	1.314450272259409581e-21
-1.762939453	3.041504579715946908e-21	1.332751744272877733e-21
-1.762878418	3.005575295821554859e-21	1.407010310026315143e-21
-1.762817383	2.999169662397237674e-21	1.424694863673808185e-21
-1.762756348	2.961851128320650541e-21	1.498284028731475132e-21
-1.762695312	2.954049649546656998e-21	1.515309009450564503e-21
-1.762634277	2.915362374820164164e-21	1.588186455626534740e-21
-1.762573242	2.906186219467582239e-21	1.604509832384963247e-21
-1.762512207	2.866151995549463510e-21	1.676633884588384291e-21
-1.762451172	2.855623604388006969e-21	1.692214289003585231e-21
-1.762390137	2.814265484523309224e-21	1.763543954105677979e-21
-1.762329102	2.802408549528760901e-21	1.778340718954105494e-21
-1.762268066	2.759750827412942631e-21	1.848835723888451126e-21
-1.762207031	2.746590269969083596e-21	1.862808920924910034e-21
-1.762145996	2.702658457317153088e-21	1.932429750315757693e-21
-1.762084961	2.688220405046557219e-21	1.945540227485222800e-21
-1.762023926	2.643041207944707035e-21	2.014248160326428159e-21
-1.761962891	2.627352970661889309e-21	2.026457578182079502e-21
-1.761901855	2.580954264859573643e-21	2.094214723989650565e-21
-1.761840820	2.564044309293804727e-21	2.105485591381823808e-21
-1.761779785	2.516455114402359873e-21	2.172254925558045164e-21
-1.761718750	2.498353037745371925e-21	2.182550634530011809e-21
-1.761657715	2.449603490400691070e-21	2.248296032740126540e-21
-1.761596680	2.430339993023131869e-21	2.257580892647555864e-21
-1.761535645	2.380461318994337105e-21	2.322267164560132245e-21
-1.761474609	2.360068176001283382e-21	2.330506435408601597e-21
-1.761413574	2.309092661103733764e-21	2.394099357515564072e-21
-1.761352539	2.287602692876152022e-21	2.401259282132400074e-21
-1.761291504	2.235563653232862135e-21	2.463725629605258688e-21
-1.761230469	2.213010695111950887e-21	2.469773465219522107e-21
-1.761169434	2.159942446209364474e-21	2.531081043003698033e-21
-1.761108398	2.136361317034763545e-21	2.535985091731229335e-21
-1.761047363	2.082299141926546884e-21	2.596102764473014076e-21
-1.760986328	2.057725611852451622e-21	2.599832402870141386e-21
-1.760925293	2.002705728437519468e-21	2.658730124011864890e-21
-1.760864258	1.977176485761718247e-21	2.661255831602368603e-21
-1.760803223	1.921236013238963838e-21	2.718904671402579485e-21
-1.760742188	1.894788630437625058e-21	2.720198058252639621e-21
-1.760681152	1.837965554832898070e-21	2.776570230858053778e-21
-1.760620117	1.810638453640092900e-21	2.776604064012822268e-21
-1.760559082	1.752971592593874591e-21	2.831672953290586505e-21
-1.760498047	1.724804008513869704e-21	2.830421182162517941e-21
-1.760437012	1.666332975330244078e-21	2.884161366711076502e-21
-1.760375977	1.637364921103250074e-21	2.881599147470368385e-21
-1.760314941	1.578130087913500983e-21	2.933986424232387225e-21
-1.760253906	1.548402316522701919e-21	2.930090142918668921e-21
-1.760192871	1.488444776889815707e-21	2.981101549885318263e-21
-1.760131836	1.457998743715326010e-21	2.975848844496460524e-21
-1.760070801	1.397360274495044577e-21	3.025462682156379288e-21
-1.760009766	1.366238098871411469e-21	3.018832463568905259e-21
-1.759948730	1.304961121366905384e-21	3.067028315222831876e-21
-1.759887695	1.273205547488837501e-21	3.059000786783258900e-21
-1.759826660	1.211333088223256562e-21	3.105759537632687342e-21
-1.759765625	1.178987445509738937e-21	3.096316213816905245e-21
-1.759704590	1.116563096154636664e-21	3.141620068895124753e-21
-1.759643555	1.083671259002637262e-21	3.130743792494672446e-21
-1.759582520	1.020739136001884801e-21	3.174576293289207077e-21
-1.759521484	9.873454831422752710e-22	3.162251251570134737e-21
-1.759460449	9.239501866315543804e-22	3.204597291543210929e-21
-1.759399414	8.900995598637288158e-22	3.190809030923805772e-21
-1.759338379	8.262861323776880723e-22	3.231654869643330674e-21
-1.759277344	7.920237949695002862e-22	3.216390309319475469e-21
-1.759216309	7.278376795978124523e-22	3.255723585374464582e-21
-1.759155273	6.932092742857232986e-22	3.238971029630010333e-21
-1.759094238	6.286962724080381083e-22	3.276780772310425767e-21
-1.759033203	5.937477789493005252e-22	3.258529921444791826e-21
-1.758972168	5.289540077427060233e-22	3.294806560996794257e-21
-1.758911133	4.937317003083448837e-22	3.275048521047505045e-21
-1.758850098	4.287035499039754868e-22	3.309783897785774579e-21
-1.758789062	3.932539540665698433e-22	3.288511188943419274e-21
-1.758728027	3.280380443894019340e-22	3.321698560977802814e-21
-1.758666992	2.924078938867762883e-22	3.298905124563270280e-21
-1.758605957	2.270510314605103103e-22	3.330539174162935785e-21
-1.758544922	1.912872248579504383e-22	3.306220378505572436e-21
-1.758483887	1.258363592025768644e-22	3.336297217270187992e-21
-1.758422852	8.998591625390543027e-23	3.310449862052117972e-21
-1.758361816	2.448809630898189480e-23	3.338967034620837771e-21
-1.758300781	-1.140188569164350089e-23	3.311589353996024551e-21
-1.758239746	-7.689955528473527105e-23	3.338545840500762533e-21
-1.758178711	-1.127819452801365811e-22	3.309637504887598300e-21
-1.758117676	-1.782323479923807962e-22	3.335033722025733512e-21
-1.758056641	-2.140600249220397203e-22	3.304595838513076361e-21
-1.757995605	-2.794160761252653926e-22	3.328433639345875803e-21
-1.757934570	-3.151419727382314600e-22	3.296468750773725130e-21
-1.757873535	-3.803566634354402215e-22	3.318751423146357469e-21
-1.757812500	-4.159338100323766883e-22	3.285263505928706029e-21
-1.757751465	-4.809602506295322685e-22	3.305995769571223517e-21
-1.757690430	-5.163418187376614127e-22	3.270990230069794647e-21
-1.757629395	-5.811332826104036894e-22	3.290178232333595171e-21
-1.757568359	-6.162726284873633224e-22	3.253661901961116255e-21
-1.757507324	-6.807825954087063408e-22	3.271313212262964966e-21
-1.757446289	-7.156333033814865305e-22	3.233294341301631967e-21
-1.757385254	-7.798155028415741679e-22	3.249417944288052914e-21
-1.757324219	-8.143314285138046133e-22	3.209906194280351188e-21
-1.757263184	-8.781398826828034625e-22	3.224512481600366061e-21
-1.757202148	-9.122751958621671358e-22	3.183518916566407007e-21
-1.757141113	-9.756642624209864266e-22	3.196619677293611677e-21
-1.757080078	-1.009373489641327278e-21	3.154156753527288070e-21
-1.757019043	-1.072297904215079637e-21	3.165765163442883005e-21
-1.756958008	-1.105535971083930766e-21	3.121846718080898498e-21
-1.756896973	-1.167950889394399798e-21	3.131977327570248234e-21
-1.756835938	-1.200673162559652963e-21	3.086618565785003719e-21
-1.756774902	-1.262534202054527797e-21	3.095287286389000465e-21
-1.756713867	-1.294696530643825435e-21	3.048504767494106396e-21
-1.756652832	-1.355959811920113540e-21	3.055728857333837538e-21
-1.756591797	-1.387518568656690571e-21	3.007540479400813206e-21
-1.756530762	-1.448140756207087960e-21	3.013338527273908912e-21
-1.756469727	-1.479052878024793571e-21	2.963763510680669178e-21
-1.756408691	-1.538991220610514875e-21	2.968155418884432763e-21
-1.756347656	-1.569214248675100187e-21	2.917214288559313860e-21
-1.756286621	-1.628426619133695043e-21	2.920221254586859634e-21
-1.756225586	-1.657918738412620678e-21	2.867935821033185245e-21
-1.756164551	-1.716363672875606949e-21	2.869580317950529518e-21
-1.756103516	-1.745083750993781969e-21	2.815973657077210128e-21
-1.756042480	-1.802720487473837831e-21	2.816279412833583592e-21
-1.755981445	-1.830628113049520099e-21	2.761375844640810675e-21
-1.755920410	-1.887416629410866966e-21	2.760367820121434836e-21
-1.755859375	-1.914472149662195778e-21	2.704192886219721907e-21
-1.755798340	-1.970373200941870622e-21	2.701897252190808665e-21
-1.755737305	-1.996537758616447002e-21	2.644477692091003157e-21
-1.755676270	-2.051512913478930265e-21	2.640921805009970886e-21
-1.755615234	-2.076748483065819834e-21	2.582285531484701462e-21
-1.755554199	-2.130760159695947819e-21	2.577497908147085767e-21
-1.755493164	-2.155029582763287403e-21	2.517673981346558781e-21
-1.755432129	-2.208041083888758681e-21	2.511684272590317470e-21
-1.755371094	-2.231308103764283758e-21	2.450702873101591887e-21
-1.755310059	-2.283283650824996670e-21	2.443541836326440918e-21
-1.755249023	-2.305512946334867325e-21	2.381434237230771285e-21
-1.755187988	-2.356417712819894629e-21	2.373133707988242968e-21
-1.755126953	-2.377574931281632913e-21	2.309932245915602699e-21
-1.755065918	-2.427375075222446525e-21	2.300525108347751378e-21
-1.755004883	-2.447426864385244765e-21	2.236263153494525636e-21
-1.754943848	-2.496089559890471374e-21	2.225783309922625690e-21
-1.754882812	-2.515003599012322754e-21	2.160495235160003530e-21
-1.754821777	-2.562497066930781410e-21	2.148977574740778305e-21
-1.754760742	-2.580242096985613835e-21	2.082698723700447426e-21
-1.754699707	-2.626535634500071216e-21	2.070179090037013231e-21
-1.754638672	-2.643081487268503841e-21	2.002945744395637780e-21
-1.754577637	-2.688145496599054048e-21	1.989460902378966642e-21
-1.754516602	-2.703463122858276005e-21	1.921310248151182739e-21
-1.754455566	-2.747269138806852203e-21	1.906897849822633031e-21
-1.754394531	-2.761330635320418266e-21	1.837867942968261272e-21
-1.754333496	-2.803851351946800194e-21	1.822566492791041939e-21
-1.754272461	-2.816629987716777222e-21	1.752696223807146729e-21
-1.754211426	-2.857839283713043212e-21	1.736545042748057854e-21
-1.754150391	-2.869309524727776599e-21	1.665874100731865022e-21
-1.754089355	-2.909182487957910101e-21	1.648913289961966070e-21
-1.754028320	-2.919320021130920717e-21	1.577482125679127936e-21
-1.753967285	-2.957832971857471262e-21	1.559752529334317460e-21
-1.753906250	-2.966614727681459200e-21	1.487602317666610180e-21
-1.753845215	-3.003745240617253688e-21	1.469145485058855076e-21
-1.753784180	-3.011149414846876610e-21	1.396318086918164682e-21
-1.753723145	-3.046876340252363100e-21	1.377176233853477119e-21
-1.753662109	-3.052882414145022679e-21	1.303714157238030534e-21
-1.753601074	-3.087185897569979172e-21	1.283930126975779549e-21
-1.753540039	-3.091774657160543023e-21	1.209876487523304639e-21
